unique_sample_id	raw_image_id	experiment_type	replicate	timepoint	animal_id	image_id	image_type	treatment	is_control	raw_image_path	curated_image_id	curated_image_path	segmentation_path	notes
R2-T3-A13-I0-MAX	MAX_T3_13	timeseries	R2	T3	13	0	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_13.tif	NA	NA	NA	NA
R2-T3-A13-I1-MAX	MAX_T3_13_0001	timeseries	R2	T3	13	1	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_13_0001.tif	NA	NA	NA	NA
R2-T3-A14-I0-MAX	MAX_T3_14	timeseries	R2	T3	14	0	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_14.tif	NA	NA	NA	NA
R2-T3-A14-I1-MAX	MAX_T3_14_0001	timeseries	R2	T3	14	1	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_14_0001.tif	NA	NA	NA	NA
R2-T3-A15-I0-MAX	MAX_T3_15	timeseries	R2	T3	15	0	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_15.tif	NA	NA	NA	NA
R2-T3-A15-I1-MAX	MAX_T3_15_0001	timeseries	R2	T3	15	1	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_15_0001.tif	NA	NA	NA	NA
R2-T3-A16-I0-MAX	MAX_T3_16	timeseries	R2	T3	16	0	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_16.tif	NA	NA	NA	NA
R2-T3-A16-I1-MAX	MAX_T3_16_0001	timeseries	R2	T3	16	1	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_16_0001.tif	NA	NA	NA	NA
R2-T3-A16-I2-MAX	MAX_T3_16_0002	timeseries	R2	T3	16	2	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_16_0002.tif	NA	NA	NA	NA
R2-T3-A16-I3-MAX	MAX_T3_16_0003	timeseries	R2	T3	16	3	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_16_0003.tif	NA	NA	NA	NA
R2-T3-A2-I0-MAX	MAX_T3_2	timeseries	R2	T3	2	0	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_2.tif	NA	NA	NA	NA
R2-T3-A3-I0-MAX	MAX_T3_3	timeseries	R2	T3	3	0	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_3.tif	NA	NA	NA	NA
R2-T3-A3-I1-MAX	MAX_T3_3_0001	timeseries	R2	T3	3	1	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_3_0001.tif	NA	NA	NA	NA
R2-T3-A4-I0-MAX	MAX_T3_4	timeseries	R2	T3	4	0	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_4.tif	NA	NA	NA	NA
R2-T3-A4-I1-MAX	MAX_T3_4_0001	timeseries	R2	T3	4	1	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_4_0001.tif	NA	NA	NA	NA
R2-T3-A5-I0-MAX	MAX_T3_5	timeseries	R2	T3	5	0	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_5.tif	NA	NA	NA	NA
R2-T3-A5-I1-MAX	MAX_T3_5_0001	timeseries	R2	T3	5	1	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_5_0001.tif	NA	NA	NA	NA
R2-T3-A6-I0-MAX	MAX_T3_6	timeseries	R2	T3	6	0	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_6.tif	NA	NA	NA	NA
R2-T3-A6-I1-MAX	MAX_T3_6_0001	timeseries	R2	T3	6	1	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_6_0001.tif	NA	NA	NA	NA
R2-T3-A7-I1-MAX	MAX_T3_7_0001	timeseries	R2	T3	7	1	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_7_0001.tif	NA	NA	NA	NA
R2-T3-A7-I2-MAX	MAX_T3_7_0002	timeseries	R2	T3	7	2	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_7_0002.tif	NA	NA	NA	NA
R2-T3-A8-I0-MAX	MAX_T3_8	timeseries	R2	T3	8	0	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_8.tif	NA	NA	NA	NA
R2-T3-A8-I1-MAX	MAX_T3_8_0001	timeseries	R2	T3	8	1	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_8_0001.tif	NA	NA	NA	NA
R2-T3-A9-I0-MAX	MAX_T3_9	timeseries	R2	T3	9	0	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_9.tif	NA	NA	NA	NA
R2-T3-A9-I1-MAX	MAX_T3_9_0001	timeseries	R2	T3	9	1	max_projection	none	False	241014_timepoint_live_R2/T3/MAX_T3_9_0001.tif	NA	NA	NA	NA
R2-T4-A1-I0-MAX	MAX_T4_1	timeseries	R2	T4	1	0	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_1.tif	NA	NA	NA	NA
R2-T4-A10-I0-MAX	MAX_T4_10	timeseries	R2	T4	10	0	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_10.tif	NA	NA	NA	NA
R2-T4-A10-I1-MAX	MAX_T4_10_0001	timeseries	R2	T4	10	1	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_10_0001.tif	NA	NA	NA	NA
R2-T4-A11-I0-MAX	MAX_T4_11	timeseries	R2	T4	11	0	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_11.tif	NA	NA	NA	NA
R2-T4-A11-I1-MAX	MAX_T4_11_0001	timeseries	R2	T4	11	1	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_11_0001.tif	NA	NA	NA	NA
R2-T4-A12-I0-MAX	MAX_T4_12	timeseries	R2	T4	12	0	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_12.tif	NA	NA	NA	NA
R2-T4-A12-I1-MAX	MAX_T4_12_0001	timeseries	R2	T4	12	1	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_12_0001.tif	NA	NA	NA	NA
R2-T4-A13-I0-MAX	MAX_T4_13	timeseries	R2	T4	13	0	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_13.tif	NA	NA	NA	NA
R2-T4-A14-I0-MAX	MAX_T4_14	timeseries	R2	T4	14	0	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_14.tif	NA	NA	NA	NA
R2-T4-A14-I1-MAX	MAX_T4_14_0001	timeseries	R2	T4	14	1	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_14_0001.tif	NA	NA	NA	NA
R2-T4-A15-I0-MAX	MAX_T4_15	timeseries	R2	T4	15	0	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_15.tif	NA	NA	NA	NA
R2-T4-A15-I1-MAX	MAX_T4_15_0001	timeseries	R2	T4	15	1	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_15_0001.tif	NA	NA	NA	NA
R2-T4-A16-I0-MAX	MAX_T4_16	timeseries	R2	T4	16	0	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_16.tif	NA	NA	NA	NA
R2-T4-A16-I1-MAX	MAX_T4_16_0001	timeseries	R2	T4	16	1	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_16_0001.tif	NA	NA	NA	NA
R2-T4-A17-I0-MAX	MAX_T4_17	timeseries	R2	T4	17	0	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_17.tif	NA	NA	NA	NA
R2-T4-A17-I1-MAX	MAX_T4_17_0001	timeseries	R2	T4	17	1	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_17_0001.tif	NA	NA	NA	NA
R2-T4-A2-I0-MAX	MAX_T4_2	timeseries	R2	T4	2	0	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_2.tif	NA	NA	NA	NA
R2-T4-A2-I1-MAX	MAX_T4_2_0001	timeseries	R2	T4	2	1	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_2_0001.tif	NA	NA	NA	NA
R2-T4-A3-I0-MAX	MAX_T4_3	timeseries	R2	T4	3	0	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_3.tif	NA	NA	NA	NA
R2-T4-A3-I1-MAX	MAX_T4_3_0001	timeseries	R2	T4	3	1	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_3_0001.tif	NA	NA	NA	NA
R2-T4-A4-I0-MAX	MAX_T4_4	timeseries	R2	T4	4	0	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_4.tif	NA	NA	NA	NA
R2-T4-A4-I1-MAX	MAX_T4_4_0001	timeseries	R2	T4	4	1	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_4_0001.tif	NA	NA	NA	NA
R2-T4-A6-I0-MAX	MAX_T4_6	timeseries	R2	T4	6	0	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_6.tif	NA	NA	NA	NA
R2-T4-A6-I1-MAX	MAX_T4_6_0001	timeseries	R2	T4	6	1	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_6_0001.tif	NA	NA	NA	NA
R2-T4-A7-I0-MAX	MAX_T4_7	timeseries	R2	T4	7	0	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_7.tif	NA	NA	NA	NA
R2-T4-A7-I1-MAX	MAX_T4_7_0001	timeseries	R2	T4	7	1	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_7_0001.tif	NA	NA	NA	NA
R2-T4-A7-I2-MAX	MAX_T4_7_0002	timeseries	R2	T4	7	2	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_7_0002.tif	NA	NA	NA	NA
R2-T4-A8-I0-MAX	MAX_T4_8	timeseries	R2	T4	8	0	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_8.tif	NA	NA	NA	NA
R2-T4-A8-I1-MAX	MAX_T4_8_0001	timeseries	R2	T4	8	1	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_8_0001.tif	NA	NA	NA	NA
R2-T4-A9-I0-MAX	MAX_T4_9	timeseries	R2	T4	9	0	max_projection	none	False	241014_timepoint_live_R2/T4/MAX_T4_9.tif	NA	NA	NA	NA
R2-T5-A1-I0-MAX	MAX_T5_1	timeseries	R2	T5	1	0	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_1.tif	NA	NA	NA	NA
R2-T5-A10-I0-MAX	MAX_T5_10	timeseries	R2	T5	10	0	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_10.tif	NA	NA	NA	NA
R2-T5-A10-I1-MAX	MAX_T5_10_0001	timeseries	R2	T5	10	1	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_10_0001.tif	NA	NA	NA	NA
R2-T5-A11-I0-MAX	MAX_T5_11	timeseries	R2	T5	11	0	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_11.tif	NA	NA	NA	NA
R2-T5-A11-I1-MAX	MAX_T5_11_0001	timeseries	R2	T5	11	1	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_11_0001.tif	NA	NA	NA	NA
R2-T5-A12-I0-MAX	MAX_T5_12	timeseries	R2	T5	12	0	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_12.tif	NA	NA	NA	NA
R2-T5-A12-I1-MAX	MAX_T5_12_0001	timeseries	R2	T5	12	1	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_12_0001.tif	NA	NA	NA	NA
R2-T5-A13-I0-MAX	MAX_T5_13	timeseries	R2	T5	13	0	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_13.tif	NA	NA	NA	NA
R2-T5-A13-I1-MAX	MAX_T5_13_0001	timeseries	R2	T5	13	1	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_13_0001.tif	NA	NA	NA	NA
R2-T5-A14-I0-MAX	MAX_T5_14	timeseries	R2	T5	14	0	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_14.tif	NA	NA	NA	NA
R2-T5-A14-I1-MAX	MAX_T5_14_0001	timeseries	R2	T5	14	1	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_14_0001.tif	NA	NA	NA	NA
R2-T5-A15-I0-MAX	MAX_T5_15	timeseries	R2	T5	15	0	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_15.tif	NA	NA	NA	NA
R2-T5-A16-I0-MAX	MAX_T5_16	timeseries	R2	T5	16	0	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_16.tif	NA	NA	NA	NA
R2-T5-A16-I1-MAX	MAX_T5_16_0001	timeseries	R2	T5	16	1	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_16_0001.tif	NA	NA	NA	NA
R2-T5-A17-I0-MAX	MAX_T5_17	timeseries	R2	T5	17	0	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_17.tif	NA	NA	NA	NA
R2-T5-A17-I1-MAX	MAX_T5_17_0001	timeseries	R2	T5	17	1	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_17_0001.tif	NA	NA	NA	NA
R2-T5-A18-I0-PRI	T5_18	timeseries	R2	T5	18	0	primary	none	False	241014_timepoint_live_R2/T5/T5_18.tif	NA	NA	NA	NA
R2-T5-A18-I1-MAX	MAX_T5_18_0001	timeseries	R2	T5	18	1	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_18_0001.tif	NA	NA	NA	NA
R2-T5-A3-I0-MAX	MAX_T5_3	timeseries	R2	T5	3	0	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_3.tif	NA	NA	NA	NA
R2-T5-A3-I1-MAX	MAX_T5_3_0001	timeseries	R2	T5	3	1	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_3_0001.tif	NA	NA	NA	NA
R2-T5-A4-I0-MAX	MAX_T5_4	timeseries	R2	T5	4	0	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_4.tif	NA	NA	NA	NA
R2-T5-A4-I1-MAX	MAX_T5_4_0001	timeseries	R2	T5	4	1	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_4_0001.tif	NA	NA	NA	NA
R2-T5-A5-I1-MAX	MAX_T5_5_0001	timeseries	R2	T5	5	1	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_5_0001.tif	NA	NA	NA	NA
R2-T5-A5-I2-MAX	MAX_T5_5_0002	timeseries	R2	T5	5	2	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_5_0002.tif	NA	NA	NA	NA
R2-T5-A6-I0-MAX	MAX_T5_6	timeseries	R2	T5	6	0	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_6.tif	NA	NA	NA	NA
R2-T5-A6-I1-MAX	MAX_T5_6_0001	timeseries	R2	T5	6	1	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_6_0001.tif	NA	NA	NA	NA
R2-T5-A7-I0-MAX	MAX_T5_7	timeseries	R2	T5	7	0	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_7.tif	NA	NA	NA	NA
R2-T5-A7-I1-MAX	MAX_T5_7_0001	timeseries	R2	T5	7	1	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_7_0001.tif	NA	NA	NA	NA
R2-T5-A8-I2-MAX	MAX_T5_8_0002	timeseries	R2	T5	8	2	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_8_0002.tif	NA	NA	NA	NA
R2-T5-A9-I0-MAX	MAX_T5_9	timeseries	R2	T5	9	0	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_9.tif	NA	NA	NA	NA
R2-T5-A9-I1-MAX	MAX_T5_9_0001	timeseries	R2	T5	9	1	max_projection	none	False	241014_timepoint_live_R2/T5/MAX_T5_9_0001.tif	NA	NA	NA	NA
R3-T0-A12-I0-PRI	R3_T0_12	timeseries	R3	T0	12	0	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_12.tif	NA	NA	NA	NA
R3-T0-A12-I1-PRI	R3_T0_12_0001	timeseries	R3	T0	12	1	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_12_0001.tif	NA	NA	NA	NA
R3-T0-A13-I0-PRI	R3_T0_13	timeseries	R3	T0	13	0	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_13.tif	NA	NA	NA	NA
R3-T0-A13-I1-PRI	R3_T0_13_0001	timeseries	R3	T0	13	1	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_13_0001.tif	NA	NA	NA	NA
R3-T0-A14-I0-PRI	R3_T0_14	timeseries	R3	T0	14	0	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_14.tif	NA	NA	NA	NA
R3-T0-A14-I1-PRI	R3_T0_14_0001	timeseries	R3	T0	14	1	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_14_0001.tif	NA	NA	NA	NA
R3-T0-A16-I0-PRI	R3_T0_16	timeseries	R3	T0	16	0	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_16.tif	NA	NA	NA	NA
R3-T0-A16-I1-PRI	R3_T0_16_0001	timeseries	R3	T0	16	1	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_16_0001.tif	NA	NA	NA	NA
R3-T0-A18-I1-PRI	R3_T0_18_0001	timeseries	R3	T0	18	1	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_18_0001.tif	NA	NA	NA	NA
R3-T0-A19-I0-PRI	R3_T0_19	timeseries	R3	T0	19	0	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_19.tif	NA	NA	NA	NA
R3-T0-A19-I1-PRI	R3_T0_19_0001	timeseries	R3	T0	19	1	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_19_0001.tif	NA	NA	NA	NA
R3-T0-A2-I0-PRI	R3_T0_2	timeseries	R3	T0	2	0	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_2.tif	NA	NA	NA	NA
R3-T0-A2-I1-PRI	R3_T0_2_0001	timeseries	R3	T0	2	1	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_2_0001.tif	NA	NA	NA	NA
R3-T0-A2-I2-PRI	R3_T0_2_0002	timeseries	R3	T0	2	2	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_2_0002.tif	NA	NA	NA	NA
R3-T0-A20-I1-PRI	R3_T0_20_0001	timeseries	R3	T0	20	1	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_20_0001.tif	NA	NA	NA	NA
R3-T0-A21-I0-PRI	R3_T0_21	timeseries	R3	T0	21	0	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_21.tif	NA	NA	NA	NA
R3-T0-A3-I0-PRI	R3_T0_3	timeseries	R3	T0	3	0	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_3.tif	NA	NA	NA	NA
R3-T0-A3-I1-PRI	R3_T0_3_0001	timeseries	R3	T0	3	1	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_3_0001.tif	NA	NA	NA	NA
R3-T0-A4-I0-PRI	R3_T0_4	timeseries	R3	T0	4	0	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_4.tif	NA	NA	NA	NA
R3-T0-A4-I1-PRI	R3_T0_4_0001	timeseries	R3	T0	4	1	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_4_0001.tif	NA	NA	NA	NA
R3-T0-A6-I1-PRI	R3_T0_6_0001	timeseries	R3	T0	6	1	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_6_0001.tif	NA	NA	NA	NA
R3-T0-A6-I2-PRI	R3_T0_6_0002	timeseries	R3	T0	6	2	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_6_0002.tif	NA	NA	NA	NA
R3-T0-A7-I0-PRI	R3_T0_7	timeseries	R3	T0	7	0	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_7.tif	NA	NA	NA	NA
R3-T0-A7-I1-PRI	R3_T0_7_0001	timeseries	R3	T0	7	1	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_7_0001.tif	NA	NA	NA	NA
R3-T0-A8-I0-PRI	R3_T0_8	timeseries	R3	T0	8	0	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_8.tif	NA	NA	NA	NA
R3-T0-A8-I1-PRI	R3_T0_8_0001	timeseries	R3	T0	8	1	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_8_0001.tif	NA	NA	NA	NA
R3-T0-A9-I0-PRI	R3_T0_9	timeseries	R3	T0	9	0	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_9.tif	NA	NA	NA	NA
R3-T0-A9-I1-PRI	R3_T0_9_0001	timeseries	R3	T0	9	1	primary	none	False	250707_timeseries_live_R3/T0/R3_T0_9_0001.tif	NA	NA	NA	NA
R3-T1-A1-I1-PRI	T1_1_0001	timeseries	R3	T1	1	1	primary	none	False	250707_timeseries_live_R3/T1/T1_1_0001.tif	NA	NA	NA	NA
R3-T1-A1-I2-PRI	T1_1_0002	timeseries	R3	T1	1	2	primary	none	False	250707_timeseries_live_R3/T1/T1_1_0002.tif	NA	NA	NA	NA
R3-T1-A10-I0-PRI	T1_10	timeseries	R3	T1	10	0	primary	none	False	250707_timeseries_live_R3/T1/T1_10.tif	NA	NA	NA	NA
R3-T1-A10-I1-PRI	T1_10_0001	timeseries	R3	T1	10	1	primary	none	False	250707_timeseries_live_R3/T1/T1_10_0001.tif	NA	NA	NA	NA
R3-T1-A11-I0-PRI	T1_11	timeseries	R3	T1	11	0	primary	none	False	250707_timeseries_live_R3/T1/T1_11.tif	NA	NA	NA	NA
R3-T1-A11-I1-PRI	T1_11_0001	timeseries	R3	T1	11	1	primary	none	False	250707_timeseries_live_R3/T1/T1_11_0001.tif	NA	NA	NA	NA
R3-T1-A2-I0-PRI	T1_2	timeseries	R3	T1	2	0	primary	none	False	250707_timeseries_live_R3/T1/T1_2.tif	NA	NA	NA	NA
R3-T1-A2-I1-PRI	T1_2_0001	timeseries	R3	T1	2	1	primary	none	False	250707_timeseries_live_R3/T1/T1_2_0001.tif	NA	NA	NA	NA
R3-T1-A3-I0-PRI	T1_3	timeseries	R3	T1	3	0	primary	none	False	250707_timeseries_live_R3/T1/T1_3.tif	NA	NA	NA	NA
R3-T1-A3-I1-PRI	T1_3_0001	timeseries	R3	T1	3	1	primary	none	False	250707_timeseries_live_R3/T1/T1_3_0001.tif	NA	NA	NA	NA
R3-T1-A4-I0-PRI	T1_4	timeseries	R3	T1	4	0	primary	none	False	250707_timeseries_live_R3/T1/T1_4.tif	NA	NA	NA	NA
R3-T1-A4-I1-PRI	T1_4_0001	timeseries	R3	T1	4	1	primary	none	False	250707_timeseries_live_R3/T1/T1_4_0001.tif	NA	NA	NA	NA
R3-T1-A5-I0-PRI	T1_5	timeseries	R3	T1	5	0	primary	none	False	250707_timeseries_live_R3/T1/T1_5.tif	NA	NA	NA	NA
R3-T1-A5-I1-PRI	T1_5_0001	timeseries	R3	T1	5	1	primary	none	False	250707_timeseries_live_R3/T1/T1_5_0001.tif	NA	NA	NA	NA
R3-T1-A6-I0-PRI	T1_6	timeseries	R3	T1	6	0	primary	none	False	250707_timeseries_live_R3/T1/T1_6.tif	NA	NA	NA	NA
R3-T1-A6-I1-PRI	T1_6_0001	timeseries	R3	T1	6	1	primary	none	False	250707_timeseries_live_R3/T1/T1_6_0001.tif	NA	NA	NA	NA
R3-T1-A7-I0-PRI	T1_7	timeseries	R3	T1	7	0	primary	none	False	250707_timeseries_live_R3/T1/T1_7.tif	NA	NA	NA	NA
R3-T1-A7-I1-PRI	T1_7_0001	timeseries	R3	T1	7	1	primary	none	False	250707_timeseries_live_R3/T1/T1_7_0001.tif	NA	NA	NA	NA
R3-T1-A8-I0-PRI	T1_8	timeseries	R3	T1	8	0	primary	none	False	250707_timeseries_live_R3/T1/T1_8.tif	NA	NA	NA	NA
R3-T1-A8-I2-PRI	T1_8_0002	timeseries	R3	T1	8	2	primary	none	False	250707_timeseries_live_R3/T1/T1_8_0002.tif	NA	NA	NA	NA
R3-T1-A9-I0-PRI	T1_9	timeseries	R3	T1	9	0	primary	none	False	250707_timeseries_live_R3/T1/T1_9.tif	NA	NA	NA	NA
R3-T10-A10-I0-PRI	T10_10	timeseries	R3	T10	10	0	primary	none	False	250707_timeseries_live_R3/T10/T10_10.tif	NA	NA	NA	NA
R3-T10-A10-I1-PRI	T10_10_0001	timeseries	R3	T10	10	1	primary	none	False	250707_timeseries_live_R3/T10/T10_10_0001.tif	NA	NA	NA	NA
R3-T10-A12-I0-PRI	T10_12	timeseries	R3	T10	12	0	primary	none	False	250707_timeseries_live_R3/T10/T10_12.tif	NA	NA	NA	NA
R3-T10-A12-I1-PRI	T10_12_0001	timeseries	R3	T10	12	1	primary	none	False	250707_timeseries_live_R3/T10/T10_12_0001.tif	NA	NA	NA	NA
R3-T10-A13-I0-PRI	T10_13	timeseries	R3	T10	13	0	primary	none	False	250707_timeseries_live_R3/T10/T10_13.tif	NA	NA	NA	NA
R3-T10-A13-I1-PRI	T10_13_0001	timeseries	R3	T10	13	1	primary	none	False	250707_timeseries_live_R3/T10/T10_13_0001.tif	NA	NA	NA	NA
R3-T10-A14-I0-PRI	T10_14	timeseries	R3	T10	14	0	primary	none	False	250707_timeseries_live_R3/T10/T10_14.tif	NA	NA	NA	NA
R3-T10-A15-I0-PRI	T10_15	timeseries	R3	T10	15	0	primary	none	False	250707_timeseries_live_R3/T10/T10_15.tif	NA	NA	NA	NA
R3-T10-A16-I0-PRI	T10_16	timeseries	R3	T10	16	0	primary	none	False	250707_timeseries_live_R3/T10/T10_16.tif	NA	NA	NA	NA
R3-T10-A3-I0-PRI	T10_3	timeseries	R3	T10	3	0	primary	none	False	250707_timeseries_live_R3/T10/T10_3.tif	NA	NA	NA	NA
R3-T10-A3-I1-PRI	T10_3_0001	timeseries	R3	T10	3	1	primary	none	False	250707_timeseries_live_R3/T10/T10_3_0001.tif	NA	NA	NA	NA
R3-T10-A4-I0-PRI	T10_4	timeseries	R3	T10	4	0	primary	none	False	250707_timeseries_live_R3/T10/T10_4.tif	NA	NA	NA	NA
R3-T10-A4-I1-PRI	T10_4_0001	timeseries	R3	T10	4	1	primary	none	False	250707_timeseries_live_R3/T10/T10_4_0001.tif	NA	NA	NA	NA
R3-T10-A5-I0-PRI	T10_5	timeseries	R3	T10	5	0	primary	none	False	250707_timeseries_live_R3/T10/T10_5.tif	NA	NA	NA	NA
R3-T10-A6-I0-PRI	T10_6	timeseries	R3	T10	6	0	primary	none	False	250707_timeseries_live_R3/T10/T10_6.tif	NA	NA	NA	NA
R3-T10-A6-I1-PRI	T10_6_0001	timeseries	R3	T10	6	1	primary	none	False	250707_timeseries_live_R3/T10/T10_6_0001.tif	NA	NA	NA	NA
R3-T10-A8-I0-PRI	T10_8	timeseries	R3	T10	8	0	primary	none	False	250707_timeseries_live_R3/T10/T10_8.tif	NA	NA	NA	NA
R3-T10-A8-I1-PRI	T10_8_0001	timeseries	R3	T10	8	1	primary	none	False	250707_timeseries_live_R3/T10/T10_8_0001.tif	NA	NA	NA	NA
R3-T10-A9-I0-PRI	T10_9	timeseries	R3	T10	9	0	primary	none	False	250707_timeseries_live_R3/T10/T10_9.tif	NA	NA	NA	NA
R3-T10-A9-I1-PRI	T10_9_0001	timeseries	R3	T10	9	1	primary	none	False	250707_timeseries_live_R3/T10/T10_9_0001.tif	NA	NA	NA	NA
R3-T2-A1-I0-PRI	R3_T2_1	timeseries	R3	T2	1	0	primary	none	False	250707_timeseries_live_R3/T2/R3_T2_1.tif	NA	NA	NA	NA
R3-T2-A1-I1-PRI	R3_T2_1_0001	timeseries	R3	T2	1	1	primary	none	False	250707_timeseries_live_R3/T2/R3_T2_1_0001.tif	NA	NA	NA	NA
